TABLE_NAME,DOSSIERNUMMER,AANVRAGER,REGELINGNAAM,BELEIDSTERREIN,ORGANISATIEONDERDEEL,PROJECT_NAAM,TYPE_PERIODICITEIT,BEDRAG_AANGEVRAAGD,BEDRAG_VERLEEND,BEDRAG_VASTGESTELD,SUBSIDIEJAAR,DATUM_OVERZICHT
SB_MI_SUBSIDIEREGISTER,SBA-001362,Stg. Kerk & Buurt Westerpark,Welzijnssubsidies West 2013,Welzijn en Zorg,stadsdeel West,"Ontbijt en Inloop,Burenhulp, Filah en Kringloop",Periodiek,21500,21500,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004894,Stg. Kerk & Buurt Westerpark,Welzijnssubsidies West 2013,Welzijn en Zorg,stadsdeel West,Project Burenhulp Aanvulling,Eenmalig,13418,13418,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-000749,forensische polikliniek De Waag,Begrotingspost Subsidie Bestuur & Organisatie (Organisatiespecifiek),Algemeen,Bestuur en Organisatie,Stop it Now! preventie seksueel misbruik,Periodiek,15000,15000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-000752,Stichting Eternity Percussion,Begrotingspost Subsidie SD Zuidoost (Organisatiespecifiek),Algemeen,stadsdeel Zuidoost,Naschoolse drumworkshops voor jongeren woonachtig in Amsterdam Zuidoost,Periodiek,12493,12493,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-000759,Stichting Leefkringhuis,Bijzondere subsidieverordening voor opvang en begeleiding van kwetsbare burgers,Welzijn en Zorg,"Onderwijs, Jeugd en Zorg",Vrouwenopvang. Vrouwen met/ en zonder kinderen. In acute probleem of sprake van mishandeling,Periodiek,131275,131275,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-000773,Stichting Leefkringhuis,Begrotingspost Subsidies SD Noord (Organisatiespecifiek),Algemeen,stadsdeel Noord,"Logeerfunctie, baliefunctie en voedselbanken",Periodiek,433317,429990,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-000762,Speeltuinvereniging Tuindorp Oostzaan,Begrotingspost Subsidies SD Noord (Organisatiespecifiek),Algemeen,stadsdeel Noord,exploitatie speeltuin Tuindorp Oostzaan,Periodiek,55000,8179,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-000767,MOPPETOET,Subsidieregeling individuele voorschoolplaatsen kindercentra 2014-2015,Onderwijs,"Onderwijs, Jeugd en Zorg",VOORSCHOOL voor kinderen van 2 1/2-4 jaar KINDEROPVANG,Eenmalig,56718.48,56718.48,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-000769,MOPPETOET,Subsidieregeling peuterspeelzaalwerk en voorschoolse educatie,Onderwijs,"Onderwijs, Jeugd en Zorg",VOORSCHOOLSE EDUCATIE,Eenmalig,16933,11500,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004741,MOPPETOET,Subsidieregeling individuele voorschoolplaatsen kindercentra,Onderwijs,"Onderwijs, Jeugd en Zorg",VVE,Eenmalig,56718,56718,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-000771,Culturele Ambassade,Subsidieregeling culturele voorzieningen,Cultuur,stadsdeel Oost,Projectplan Landverhuizers in het Lloyd Hotel,Periodiek,20000,8000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-001192,Culturele Ambassade,Nadere regels subsidie evenementen EU-voorzitterschap 2016,Openbare orde en veiligheid,Bestuur en Organisatie,Tentoonstelling over het cultureel erfgoed verbonden aan EU migratie in het Oostelijk Havengebied.,Eenmalig,25000,25000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-000776,Vereniging Kinderboerderij 't Brinkie,Begrotingspost Subsidie SD Zuidoost (Organisatiespecifiek),Algemeen,stadsdeel Zuidoost,Exploitatie Kinderboerderij,Periodiek,70000,68077,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-000777,Stichting Connect Initiatieven,Begrotingspost Subsidies SD Oost (Organisatiespecifiek),Algemeen,stadsdeel Oost,Jeugd Preventie Team 2016,Periodiek,345032,334932,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-000782,Stichting Connect Initiatieven,"Nadere regels subsidie ""Jongerenwerk""",Jeugd,stadsdeel West,Jeugd Preventie Team 2016,Periodiek,223154,223154,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-000806,Stichting Connect Initiatieven,Eenmalige Initiatieven SD Noord,Algemeen,stadsdeel Noord,Jeugd Preventie Team 2016,Eenmalig,494090.1,0,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-003427,Stichting Connect Initiatieven,Eenmalige Initiatieven SD Oost,Algemeen,stadsdeel Oost,Vrijheidstour Oost,Eenmalig,29330,3000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004047,Wijkopbouworgaan Oost,Subsidieregeling Project Taalcoaches 2016-2018,Participatie,Participatie,Project taalcoaches,Eenmalig,14000,14000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-000779,Wijkopbouworgaan Oost,Subsidieregeling Faciliteren actief burgerschap/vrijwilligerswerk,Welzijn en Zorg,stadsdeel Oost,Wijkopbouworgaan Oost,Periodiek,60240,23000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-000780,Combiwel Projecten,Welzijnssubsidies West 2013,Welzijn en Zorg,stadsdeel West,Wachterliedpaviljoen,Periodiek,246523,209689,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-001101,Combiwel Projecten,Begrotingspost Subsidie SD Zuid (Organisatiespecifiek),Algemeen,stadsdeel Zuid,Digitaal centrum,Periodiek,37136.07,37136.07,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-001102,Combiwel Projecten,Begrotingspost Subsidie OJZ (Organisatiespecifiek),Algemeen,"Onderwijs, Jeugd en Zorg",OKIDO,Periodiek,781753,781753,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-003490,Combiwel Projecten,Begrotingspost Subsidie SD Zuid (Organisatiespecifiek),Algemeen,stadsdeel Zuid,Kamers met Kansen Zuid-Riekerhavan,Eenmalig,300095,300095,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-002101,Combiwel Projecten,Begrotingspost Subsidie SD West (Organisatiespecifiek),Algemeen,stadsdeel West,Taal Informatie Punt (TIP) West,Eenmalig,46000,46000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-002424,Combiwel Projecten,Begrotingspost Subsidie SD Zuid (Organisatiespecifiek),Algemeen,stadsdeel Zuid,Taal Informatie Punt Zuid (TIP),Eenmalig,46000,40000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-002856,Stichting Dock IJsterk Jongerenwerk (IJdockzz),"Nadere regels subsidie ""Jongerenwerk""",Jeugd,stadsdeel West,Extra inzet in Bos en Lommer - Project BoLo - jongeren werken aan hun toekomst,Eenmalig,50000,50000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-002638,Stichting Dock IJsterk Jongerenwerk (IJdockzz),Subsidieregeling buurtbudgetten (West),Participatie,stadsdeel West,Lumen-Volta fysieke profilering middels lichtproject,Eenmalig,4537.5,4537.5,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-000781,Stichting Dock IJsterk Jongerenwerk (IJdockzz),"Nadere regels subsidie ""Jongerenwerk""",Jeugd,stadsdeel West,Jongerenwerk west,Periodiek,1466305,1466305,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-000783,Kindercentrum Moeders Schoot B.V.,Subsidieregeling peuterspeelzaalwerk en voorschoolse educatie,Onderwijs,"Onderwijs, Jeugd en Zorg",voorschoolse educatie,Eenmalig,23000,11500,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-000899,Kindercentrum Moeders Schoot B.V.,Subsidieregeling peuterspeelzaalwerk en voorschoolse educatie,Onderwijs,"Onderwijs, Jeugd en Zorg",voorschoolse educatie,Eenmalig,53040,53040,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-001487,Kindercentrum Moeders Schoot B.V.,Subsidieregeling peuterspeelzaalwerk en voorschoolse educatie,Onderwijs,"Onderwijs, Jeugd en Zorg",subsidie aanvraagformulier kdv VVE 2016,Eenmalig,11500,11500,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004596,Kindercentrum Moeders Schoot B.V.,Subsidieregeling voorschoolse educatie en peuterspeelzaalwerk 2016,Onderwijs,"Onderwijs, Jeugd en Zorg",VVE indicatie kinderen,Periodiek,41400,41400,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-000784,Stichting Atelier K&K,Subsidieregeling Brede WMO-Doeluitkering,Welzijn en Zorg,stadsdeel Oost,"Stichting Atelier K & K, activiteiten kwetsbare buurtbewoners Oost",Eenmalig,62352,49732,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-000810,Stichting Atelier K&K,Bijzondere subsidieverordening ondersteuning mantelzorg en vrijwilligerswerk,Welzijn en Zorg,"Onderwijs, Jeugd en Zorg",Zelfhulpgroep van mantelzorgers ' De Creatie',Eenmalig,14156,0,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-000792,Untold,Begrotingspost Subsidie SD Zuidoost (Organisatiespecifiek),Algemeen,stadsdeel Zuidoost,"Cultuureducatie, Talentontwikkeling en huurcompensatie",Periodiek,32668,32668,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004983,Untold,Nadere regels subsidies versterking bewonersparticipatie stadsdeel Zuidoost 2013,Participatie,stadsdeel Zuidoost,Empowerment Black Youth Day,Eenmalig,5000,5000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-000797,DAT!school,Begrotingspost Subsidies SD Noord (Organisatiespecifiek),Algemeen,stadsdeel Noord,De exploitatie en de culturele activiteiten van de DAT!school,Eenmalig,80000,50000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-000800,Vereniging Spiegelkwartier,Eenmalige Initiatieven SD Centrum,Algemeen,stadsdeel Centrum,straatmanagement,Eenmalig,8500,8500,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-001877,AMOS,Subsidieregeling peuterspeelzaalwerk en voorschoolse educatie,Onderwijs,"Onderwijs, Jeugd en Zorg",Peueterspeelzaal met VVE,Eenmalig,156739,156739,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004485,AMOS,Onderwijsvoorzieningen primair onderwijs,Onderwijs,"Onderwijs, Jeugd en Zorg",Nieuwkomers,Eenmalig,155000,80000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004682,AMOS,Subsidie Amsterdamse Scholenbeurs primair en voorgezet onderwijs,Onderwijs,"Onderwijs, Jeugd en Zorg",Scholenbeurs,Eenmalig,208610,208610,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004659,AMOS,Subsidie Amsterdamse Lerarenbeurs primair en voorgezet onderwijs,Onderwijs,"Onderwijs, Jeugd en Zorg",lerarenbeurs,Eenmalig,106029,106014,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004121,AMOS,Subsidieregeling voorschoolse educatie en peuterspeelzaalwerk 2016,Onderwijs,"Onderwijs, Jeugd en Zorg",Kreamerschool,Eenmalig,162822,162822,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-002056,AMOS,Begrotingspost Subsidie SD Nieuw-West (Organisatiespecifiek),Algemeen,stadsdeel Nieuw-West,Brede talentontwikkeling en brede schoolcoördinatie,Periodiek,139599.12,137949.37,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-003015,AMOS,Onderwijsvoorzieningen primair onderwijs,Onderwijs,"Onderwijs, Jeugd en Zorg",VLOA,Eenmalig,2173442,1995138.85,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-000805,Theater Vrijburcht,Subsidieregeling culturele voorzieningen,Cultuur,stadsdeel Oost,Theater Vrijburcht,Periodiek,9000,9000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-000807,EYE filmmuseum,Nadere regels subsidie evenementen EU-voorzitterschap 2016,Openbare orde en veiligheid,Bestuur en Organisatie,Tentoonstelling met flankerend programma,Eenmalig,25000,0,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-000848,EYE filmmuseum,Nadere regels subsidie evenementen EU-voorzitterschap 2016,Openbare orde en veiligheid,Bestuur en Organisatie,Uitzwaai-programma van de Europe Endless Express met filmprogramma en life muziek op kade EYE,Eenmalig,25000,25000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-001245,EYE filmmuseum,Nadere regels subsidie evenementen EU-voorzitterschap 2016,Openbare orde en veiligheid,Bestuur en Organisatie,Project in het kader van EU2016,Eenmalig,50000,0,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-001589,Muziekschool Amsterdam Noord,Eenmalige Initiatieven SD Noord,Algemeen,stadsdeel Noord,"The Y factor,   Jongerenparticipatie met podium acts",Eenmalig,5500,5500,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-000918,Muziekschool Amsterdam Noord,Begrotingspost Subsidies SD Noord (Organisatiespecifiek),Algemeen,stadsdeel Noord,muziekschool amsterdam noord,Periodiek,1064450,1064450,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-000814,Stichting ArtFX,Begrotingspost Subsidie SD Zuidoost (Organisatiespecifiek),Algemeen,stadsdeel Zuidoost,Voor uitvoering van de activiteiten BIJLMERenZO en SKILLS,Periodiek,83085,83085,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-000816,Holland Festival,Nadere regels subsidie evenementen EU-voorzitterschap 2016,Openbare orde en veiligheid,Bestuur en Organisatie,Voorstelling in het Holland Festival 2016 tijdens EU-voorzitterschap,Eenmalig,20000,0,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-001747,Holland Festival,Subsidieregeling Festivals Oost,Cultuur,stadsdeel Oost,Holland Festival - Opera in het Park 2016,Eenmalig,10000,5000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-003814,muziekschool amsterdam,Bijzondere subsidieverondering Kunst en Cultuur,Cultuur,stadsdeel Nieuw-West,Muziekpodium Nieuw West,Eenmalig,8297,8012,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-000821,Speeltuinvereniging Oska Bloemenkwartier,Begrotingspost Subsidies SD Noord (Organisatiespecifiek),Algemeen,stadsdeel Noord,exploitatie speeltuinvereniging Oska Bloemenkaartier,Periodiek,67675,16075,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-000822,Stichting HW10,Subsidieregeling Talentontwikkeling Kunst & Cultuur,Cultuur,stadsdeel Nieuw-West,"kunsteducatief programma ""Levende Kaart"" in broedplaats HW10 voor kinderen 6-12 jaar",Periodiek,21715,21064,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-000824,Muziekcentrum Zuidoost,Begrotingspost Subsidie SD Zuidoost (Organisatiespecifiek),Algemeen,stadsdeel Zuidoost,Muziekcentrum Zuidoost,Periodiek,575000,575000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-000827,De Geschudde Maat BV,Subsidieregeling peuterspeelzaalwerk en voorschoolse educatie,Onderwijs,"Onderwijs, Jeugd en Zorg",Voorschoolse Educatie,Eenmalig,5313,5313,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-001719,De Geschudde Maat BV,Subsidieregeling individuele voorschoolplaatsen kindercentra 2014-2015,Onderwijs,"Onderwijs, Jeugd en Zorg",Voorschoolse Educatie aan doelgroep kinderen,Eenmalig,21216,21216,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004093,De Geschudde Maat BV,Subsidieregeling voorschoolse educatie en peuterspeelzaalwerk 2016,Onderwijs,"Onderwijs, Jeugd en Zorg",Subsidie Voorschoolse educatie en Peuterspeelzaalwerk,Periodiek,10289,10289,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004081,De Geschudde Maat BV,Subsidieregeling individuele voorschoolplaatsen kindercentra,Onderwijs,"Onderwijs, Jeugd en Zorg",Individuele voorschoolplaatsen kindercentra,Eenmalig,22278,22278,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-000835,B&A SHV BV,Begrotingspost Subsidie Participatie (Organisatiespecifiek),Algemeen,Participatie,Schuldhulpverlening,Periodiek,2008847,2008847,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-000838,Vriend GGZ,Bijzondere subsidieverordening ondersteuning mantelzorg en vrijwilligerswerk,Welzijn en Zorg,"Onderwijs, Jeugd en Zorg",Buut Vrij Amsterdam,Eenmalig,64500,0,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-001399,Vriend GGZ,Eenmalige Initiatieven SD Zuidoost,Algemeen,stadsdeel Zuidoost,Psychiatrie cafe Zuid Oost,Eenmalig,3500,3500,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-000839,Stichting Studio 52nd,Subsidieregeling culturele voorzieningen,Cultuur,stadsdeel Oost,"Jaarplan 2016, de drempel over naar 2020",Periodiek,10000,9000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-000854,Stichting Studio 52nd,Subsidieregeling Jongerenwerk Oost,Jeugd,stadsdeel Oost,"Jongerenwerk Oost, Jaarplan 2016, de drempel over naar 2020",Periodiek,65000,65000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-000840,Stichting Amsterdam Marketing,Begrotingspost Subsidie Economie (Organisatiespecifiek),Algemeen,Economie,AM Citymarketing 2016,Periodiek,4650000,4650000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004615,Stichting Amsterdam Marketing,Subsidieregeling Burgerschap en Diversiteit,Participatie,"Onderwijs, Jeugd en Zorg",productie van een korte documentaire over EuroPride en 15 jaar homohuwelijk,Eenmalig,4500,4500,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-000843,Stichting Nowhere,Subsidieregeling Jongerenwerk Oost,Jeugd,stadsdeel Oost,Talent- en identiteitsontwikkelingsprogramma's voor kinderen en jongeren,Periodiek,60000,60000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-000845,Stichting Het Baken,Begrotingspost Subsidies SD Noord (Organisatiespecifiek),Algemeen,stadsdeel Noord,exploitatie van Het Baken,Periodiek,10000,10000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-000847,Stichting Doras,Begrotingspost Subsidie OJZ (Organisatiespecifiek),Algemeen,"Onderwijs, Jeugd en Zorg",Maatschappelijke dienstverlening,Periodiek,2377634,2265134,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-001663,Stichting Doras,Begrotingspost Subsidies SD Noord (Organisatiespecifiek),Algemeen,stadsdeel Noord,Maatschappelijke Dienstverlening,Periodiek,475553,475553,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-001664,Stichting Doras,Begrotingspost Subsidie Participatie (Organisatiespecifiek),Algemeen,Participatie,Maatschappelijke Dienstverlening onderdeel schulddienstverlening,Periodiek,1984624,1984624,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-001488,Stichting Doras,Eenmalige Initiatieven SD Noord,Algemeen,stadsdeel Noord,aanbod groep/beweegprogramma voor gewichtige dames in 2016,Eenmalig,17876,17876,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-001944,Stichting Doras,Eenmalige Initiatieven SD Noord,Algemeen,stadsdeel Noord,Noorderpark in Beweging 2016,Eenmalig,30000,30000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-005041,Stichting Doras,Basisvoorziening mantelzorgondersteuning (SD Noord),Welzijn en Zorg,stadsdeel Noord,uitbreiding en ondersteuningsuren vrijwilligers 2016,Eenmalig,197328,197328,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-005230,Stichting Doras,Bijzondere subsidieverordening ondersteuning mantelzorg en vrijwilligerswerk,Welzijn en Zorg,"Onderwijs, Jeugd en Zorg",voortzetting initiatief Welzijn op Recept ikv Agenda verbinding formele en informele zorg OudNoord,Eenmalig,17095,17095,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004899,Stichting Doras,Eenmalige Initiatieven SD Noord,Algemeen,stadsdeel Noord,Uitbreiding uren Steunvrouwen,Eenmalig,36666,36666,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-005036,Stichting Blijf Groep,Bijzondere subsidieverordening voor opvang en begeleiding van kwetsbare burgers,Welzijn en Zorg,"Onderwijs, Jeugd en Zorg","Samenwerking Blijf Groep, Altra, De Waag en BRight GGZ",Periodiek,15308,14900,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-000857,Stichting Blijf Groep,Bijzondere subsidieverordening voor opvang en begeleiding van kwetsbare burgers,Welzijn en Zorg,"Onderwijs, Jeugd en Zorg",het stoppen van huiselijk geweld en het begeleiden van slachtoffers van huiselijk geweld,Periodiek,7823000,7823000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-000859,DW-RS,Bijzondere subsidieverordening evenementen,Openbare orde en veiligheid,Bestuur en Organisatie,"Petit Socco 2016, een festival op het Mercatorplein",Eenmalig,25000,0,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-000862,Partou,Subsidieregeling peuterspeelzaalwerk en voorschoolse educatie,Onderwijs,"Onderwijs, Jeugd en Zorg",peuterspeelzaalwerk en voorschoolse educatie,Eenmalig,2436456,2348987,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-001871,Partou,Subsidieregeling individuele voorschoolplaatsen kindercentra 2014-2015,Onderwijs,"Onderwijs, Jeugd en Zorg",Individuele voorschoolplaatsen kindercentra 2016,Eenmalig,123677,121511,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-001533,Partou,Begrotingspost Subsidies SD Oost (Organisatiespecifiek),Algemeen,stadsdeel Oost,Speel-o-theek OKC Flevohuis en IJburglaan,Periodiek,111096,81867,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004106,Partou,Subsidieregeling voorschoolse educatie en peuterspeelzaalwerk 2016,Onderwijs,"Onderwijs, Jeugd en Zorg",Voorschoolse educatie en peuterspeelzaalwerk 2e halfjaar 2016,Periodiek,2283850,2209184,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004107,Partou,Subsidieregeling individuele voorschoolplaatsen kindercentra,Onderwijs,"Onderwijs, Jeugd en Zorg",Individuele voorschoolplaatsen kindercentra 2e halfjaar 2016,Eenmalig,102336,102336,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-000865,SportsGen sportmarketing & events,Begrotingspost Subsidie Sport en Bos (Organisatiespecifiek),Algemeen,Sport en Bos,NextGen 2016,Eenmalig,100000,100000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-000866,TintelTuin BV,Subsidieregeling individuele voorschoolplaatsen kindercentra 2014-2015,Onderwijs,"Onderwijs, Jeugd en Zorg",Individuele voorschoolplaatsen kindercentra 2016,Eenmalig,448839,448839,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-000901,TintelTuin BV,Subsidieregeling peuterspeelzaalwerk en voorschoolse educatie,Onderwijs,"Onderwijs, Jeugd en Zorg","Voorscholen, VVE, coaches en thuisprogramma's",Eenmalig,568530,568530,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004120,TintelTuin BV,Subsidieregeling individuele voorschoolplaatsen kindercentra,Onderwijs,"Onderwijs, Jeugd en Zorg",Individuele voorschoolplaatsen kindercentra 2016 (2e helft),Eenmalig,302478,302478,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004122,TintelTuin BV,Subsidieregeling voorschoolse educatie en peuterspeelzaalwerk 2016,Onderwijs,"Onderwijs, Jeugd en Zorg",Voorschoolse educatie en Peuterspeelzaalwerk 2e helft 2016,Periodiek,661471,661471,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-000869,Stichting Uitmarkt,Bijzondere subsidieverordening evenementen,Openbare orde en veiligheid,Bestuur en Organisatie,Uitmarkt 2016,Eenmalig,175000,100000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-000870,Kinderdagverblijf Buddies,Subsidieregeling peuterspeelzaalwerk en voorschoolse educatie,Onderwijs,"Onderwijs, Jeugd en Zorg",Voorschoolse Educatie,Eenmalig,23000,11500,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-000874,Kinderdagverblijf Buddies,Subsidieregeling individuele voorschoolplaatsen kindercentra 2014-2015,Onderwijs,"Onderwijs, Jeugd en Zorg",Subsidie Individuele Voorschoolse Plaatsen,Eenmalig,99840,42993.6,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004059,Kinderdagverblijf Buddies,Subsidieregeling voorschoolse educatie en peuterspeelzaalwerk 2016,Onderwijs,"Onderwijs, Jeugd en Zorg",Voorschoolse Educatie,Eenmalig,20778,20778,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004061,Kinderdagverblijf Buddies,Subsidieregeling individuele voorschoolplaatsen kindercentra,Onderwijs,"Onderwijs, Jeugd en Zorg",Subsidie Individuele Voorschoolse Plaatsen,Eenmalig,34392,34392,NULL,2016,2016-11-07 01:00
